district_number,district_name,school_number,virtual_provider_number,english_language_arts_achievement,mathematics_achievement,science_achievement,total_points_earned,total_components,percent_of_total_possible_points,percent_tested,informational_baseline_grade_2023,grade_2022,grade_2021,grade_2019,grade_2018,grade_2017,grade_2016,informational_baseline_grade_2015,grade_2014,grade_2013,grade_2012,grade_2011,grade_2010,grade_2009,grade_2008,grade_2007,grade_2006,grade_2005,grade_2004,grade_2003,grade_2002,grade_2001,grade_2000,grade_1999,was_the_collocated_rule_used,collocated_number,charter_school,title_i,alternative_ese_center_school,school_type,percent_of_minority_students,percent_of_economically_disadvantaged_students,type,social_studies_achievement,middle_school_acceleration,graduation_rate_2021_22,college_and_career_acceleration_2021_22,school_name,number_of_students,ela_level1_num,ela_level2_num,ela_level3_num,ela_level4_num,ela_level5_num,ela_level1,ela_level2,ela_level3,ela_level4,ela_level5,number_of_students_math,math_level1_num,math_level2_num,math_level3_num,math_level4_num,math_level5_num,math_level1,math_level2,math_level3,math_level4,math_level5
29,HILLSBOROUGH,4601,NA,28,49,39,116,3,39,99,C,C,NA,C,C,F,F,F,D,F,D,C,F,D,D,C,D,D,NA,A,A,C,A,C,N,NA,NO,YES,N,01,95.3,100,Elementary,NA,NA,NA,NA,WASHINGTON ELEMENTARY SCHOOL,133,64,38,16,14,1,0.48120300751879697,0.2857142857142857,0.12030075187969924,0.10526315789473684,0.007518796992481203,132,51,19,34,22,6,0.38636363636363635,0.14393939393939395,0.25757575757575757,0.16666666666666666,0.045454545454545456
29,HILLSBOROUGH,4651,NA,71,78,74,223,3,74,100,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,N,NA,NO,NO,N,01,45.5,24.4,Elementary,NA,NA,NA,NA,WESTCHASE ELEMENTARY SCHOOL,442,56,80,115,117,77,0.12669683257918551,0.18099547511312217,0.26018099547511314,0.2647058823529412,0.17420814479638008,442,49,52,95,121,123,0.11085972850678733,0.11764705882352941,0.2149321266968326,0.2737556561085973,0.27828054298642535
29,HILLSBOROUGH,4681,NA,53,50,31,134,3,45,100,C,C,NA,B,C,B,C,A,A,C,C,B,C,C,D,B,B,A,A,B,B,B,A,D,N,NA,NO,YES,N,01,72.8,100,Elementary,NA,NA,NA,NA,WEST SHORE ELEMENTARY SCHOOL,177,38,38,52,35,14,0.21468926553672316,0.21468926553672316,0.2937853107344633,0.1977401129943503,0.07909604519774012,177,56,30,46,25,20,0.3163841807909605,0.1694915254237288,0.2598870056497175,0.14124293785310735,0.11299435028248588
29,HILLSBOROUGH,4722,NA,48,62,27,137,3,46,98,C,C,NA,B,B,C,C,F,D,C,B,A,B,C,B,B,B,C,D,C,D,C,D,D,N,NA,NO,YES,N,01,94.6,100,Elementary,NA,NA,NA,NA,WEST TAMPA ELEMENTARY SCHOOL,165,57,40,39,23,6,0.34545454545454546,0.24242424242424243,0.23636363636363636,0.1393939393939394,0.03636363636363636,164,48,24,44,37,11,0.2926829268292683,0.14634146341463414,0.2682926829268293,0.22560975609756098,0.06707317073170732
29,HILLSBOROUGH,4747,NA,28,29,29,86,3,29,97,D,C,NA,F,F,D,D,D,C,D,C,D,C,B,C,D,C,D,NA,NA,NA,NA,NA,NA,N,NA,NO,YES,N,01,94.8,100,Elementary,NA,NA,NA,NA,JAMES ELEMENTARY SCHOOL,174,95,36,27,12,5,0.5459770114942529,0.20689655172413793,0.15517241379310345,0.06896551724137931,0.028735632183908046,170,98,30,25,14,3,0.5764705882352941,0.17647058823529413,0.14705882352941177,0.08235294117647059,0.01764705882352941
29,HILLSBOROUGH,4801,NA,38,47,45,130,3,43,99,C,B,NA,C,B,C,C,C,C,B,A,A,A,A,B,B,C,D,C,C,N,NA,NA,C,N,NA,NO,YES,N,01,71.9,100,Elementary,NA,NA,NA,NA,WILSON ELEMENTARY SCHOOL,151,62,33,29,22,5,0.4105960264900662,0.2185430463576159,0.19205298013245034,0.1456953642384106,0.033112582781456956,152,53,28,32,27,12,0.34868421052631576,0.18421052631578946,0.21052631578947367,0.17763157894736842,0.07894736842105263
29,HILLSBOROUGH,4841,NA,26,32,24,82,3,27,100,D,C,NA,C,C,C,C,C,A,A,B,C,A,A,A,A,A,C,B,C,C,A,C,D,N,NA,NO,YES,N,01,89.9,100,Elementary,NA,NA,NA,NA,WIMAUMA ELEMENTARY SCHOOL,254,117,67,43,23,4,0.46062992125984253,0.2637795275590551,0.16929133858267717,0.09055118110236221,0.015748031496062992,254,111,60,48,28,7,0.43700787401574803,0.23622047244094488,0.1889763779527559,0.11023622047244094,0.027559055118110236
29,HILLSBOROUGH,4921,NA,20,35,17,72,3,24,100,D,C,C,D,C,B,C,D,C,C,D,C,C,A,C,D,C,D,C,C,C,C,C,D,N,NA,NO,YES,N,01,96.5,100,Elementary,NA,NA,NA,NA,WITTER ELEMENTARY SCHOOL,218,118,56,36,8,0,0.5412844036697247,0.25688073394495414,0.1651376146788991,0.03669724770642202,0,218,106,38,47,21,4,0.48623853211009177,0.1743119266055046,0.21559633027522937,0.0963302752293578,0.01834862385321101
29,HILLSBOROUGH,4941,NA,39,36,39,114,3,38,99,C,C,C,C,C,B,B,C,C,C,C,B,A,A,A,A,B,B,C,C,B,B,C,C,N,NA,NO,YES,N,01,90.7,100,Elementary,NA,NA,NA,NA,WOODBRIDGE ELEMENTARY SCHOOL,309,153,54,39,47,14,0.49514563106796117,0.17475728155339806,0.1262135922330097,0.15210355987055016,0.045307443365695796,309,155,52,49,40,12,0.5016181229773463,0.16828478964401294,0.15857605177993528,0.12944983818770225,0.038834951456310676
29,HILLSBOROUGH,4961,NA,30,29,29,88,3,29,100,D,C,NA,C,C,C,C,C,B,B,C,C,B,A,B,A,A,A,A,A,A,B,B,C,N,NA,NO,YES,N,01,77.9,100,Elementary,NA,NA,NA,NA,YATES ELEMENTARY SCHOOL,316,116,105,47,37,11,0.3670886075949367,0.3322784810126582,0.14873417721518986,0.11708860759493671,0.03481012658227848,316,159,61,60,25,10,0.5031645569620253,0.1930379746835443,0.189873417721519,0.07911392405063292,0.03164556962025317
29,HILLSBOROUGH,6608,NA,18,24,6,48,3,16,99,F,F,NA,B,F,C,F,F,C,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,YES,N,01,97.8,100,Elementary,NA,NA,NA,NA,VILLAGE OF EXCEL. ACAD.,91,55,18,14,3,1,0.6043956043956044,0.1978021978021978,0.15384615384615385,0.03296703296703297,0.01098901098901099,91,57,13,17,4,0,0.6263736263736264,0.14285714285714285,0.18681318681318682,0.04395604395604396,0
29,HILLSBOROUGH,6623,NA,37,41,32,110,3,37,100,C,A,NA,C,C,C,D,D,C,B,A,C,F,A,B,A,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,YES,N,01,99.4,100,Elementary,NA,NA,NA,NA,WALTON ACADEMY,72,21,19,19,10,3,0.2916666666666667,0.2638888888888889,0.2638888888888889,0.1388888888888889,0.041666666666666664,72,23,18,18,11,2,0.3194444444444444,0.25,0.25,0.1527777777777778,0.027777777777777776
29,HILLSBOROUGH,6649,NA,71,71,64,206,3,69,100,A,A,A,A,A,A,A,A,A,A,A,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,01,68.9,29.6,Elementary,NA,NA,NA,NA,VALRICO LAKE ADVANTAGE ACADEMY,488,52,78,137,144,76,0.10655737704918032,0.1598360655737705,0.2807377049180328,0.29508196721311475,0.1557377049180328,488,54,72,128,148,85,0.11065573770491803,0.14754098360655737,0.26229508196721313,0.30327868852459017,0.17418032786885246
29,HILLSBOROUGH,7791,NA,26,29,15,70,3,23,98,D,C,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,YES,N,01,95.5,95.3,Elementary,NA,NA,NA,NA,EXCELSIOR PREP CHARTER SCHOOL,107,35,43,22,6,1,0.32710280373831774,0.40186915887850466,0.205607476635514,0.056074766355140186,0.009345794392523364,108,52,26,18,7,5,0.48148148148148145,0.24074074074074073,0.16666666666666666,0.06481481481481481,0.046296296296296294
29,HILLSBOROUGH,7811,NA,56,47,30,133,3,44,100,C,B,NA,C,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,01,73.9,33.30000000000001,Elementary,NA,NA,NA,NA,VICTORY CHARTER SCHOOL TAMPA,109,17,31,33,20,8,0.1559633027522936,0.28440366972477066,0.30275229357798167,0.1834862385321101,0.07339449541284404,109,32,21,28,20,8,0.29357798165137616,0.1926605504587156,0.25688073394495414,0.1834862385321101,0.07339449541284404
29,HILLSBOROUGH,7822,NA,16,6,NA,22,2,11,99,F,C,NA,C,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,YES,N,01,97.3,100,Elementary,NA,NA,NA,NA,THE COLLABORATORY PREPARATORY ACADEMY,34,11,3,2,0,0,0.3235294117647059,0.08823529411764706,0.058823529411764705,0,0,33,12,2,1,0,0,0.36363636363636365,0.06060606060606061,0.030303030303030304,0,0
29,HILLSBOROUGH,7824,NA,33,43,10,86,3,29,99,D,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,01,82.8,83,Elementary,NA,NA,NA,NA,SLAM ACADEMY TAMPA ELEMENTARY,54,20,18,8,6,2,0.37037037037037035,0.3333333333333333,0.14814814814814814,0.1111111111111111,0.037037037037037035,54,25,6,16,4,3,0.46296296296296297,0.1111111111111111,0.2962962962962963,0.07407407407407407,0.05555555555555555
30,HOLMES,0111,NA,38,49,38,125,3,42,99,C,B,NA,C,C,B,C,C,D,C,B,A,B,C,B,A,C,C,A,C,C,B,C,D,N,NA,NO,YES,N,01,9.7,100,Elementary,NA,NA,NA,NA,PONCE DE LEON ELEM. SCHOOL,146,57,33,27,24,5,0.3904109589041096,0.22602739726027396,0.18493150684931506,0.1643835616438356,0.03424657534246575,146,50,23,46,21,7,0.3424657534246575,0.15753424657534246,0.3150684931506849,0.14383561643835616,0.04794520547945205
31,INDIAN RIVER,0041,NA,70,73,71,214,3,71,99,A,A,NA,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,N,NA,NO,NO,N,01,41.1,50.7,Elementary,NA,NA,NA,NA,ROSEWOOD MAGNET SCHOOL,256,20,43,70,73,51,0.078125,0.16796875,0.2734375,0.28515625,0.19921875,256,38,22,52,81,62,0.1484375,0.0859375,0.203125,0.31640625,0.2421875
31,INDIAN RIVER,0051,NA,81,79,82,242,3,81,100,A,A,NA,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,N,NA,NO,NO,N,01,42.9,46.9,Elementary,NA,NA,NA,NA,OSCEOLA MAGNET SCHOOL,266,20,29,74,75,69,0.07518796992481203,0.10902255639097744,0.2781954887218045,0.2819548872180451,0.2593984962406015,266,23,27,55,71,90,0.08646616541353383,0.10150375939849623,0.20676691729323307,0.2669172932330827,0.3383458646616541
31,INDIAN RIVER,0061,NA,69,67,71,207,3,69,99,A,A,NA,A,C,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,N,NA,NO,NO,N,01,38.6,41.3,Elementary,NA,NA,NA,NA,BEACHLAND ELEMENTARY SCHOOL,260,34,47,61,80,37,0.13076923076923078,0.18076923076923077,0.23461538461538461,0.3076923076923077,0.1423076923076923,257,42,37,56,64,58,0.16342412451361868,0.14396887159533073,0.2178988326848249,0.2490272373540856,0.22568093385214008
31,INDIAN RIVER,0101,NA,47,51,44,142,3,47,100,C,B,NA,C,C,C,C,D,C,C,B,A,B,A,A,B,C,C,D,C,C,C,D,C,N,NA,NO,YES,N,01,87.5,100,Elementary,NA,NA,NA,NA,FELLSMERE ELEMENTARY SCHOOL,247,56,64,81,33,12,0.22672064777327935,0.2591093117408907,0.32793522267206476,0.13360323886639677,0.048582995951417005,247,60,52,60,52,24,0.242914979757085,0.21052631578947367,0.242914979757085,0.21052631578947367,0.09716599190283401
31,INDIAN RIVER,0121,NA,53,50,60,163,3,54,99,B,C,NA,C,C,C,C,C,D,C,B,A,A,A,B,A,B,A,A,A,A,B,A,C,N,NA,NO,YES,N,01,46.9,72.3,Elementary,NA,NA,NA,NA,PELICAN ISLAND ELEMENTARY SCHOOL,131,17,38,44,21,11,0.1297709923664122,0.2900763358778626,0.33587786259541985,0.16030534351145037,0.08396946564885496,130,35,28,32,30,5,0.2692307692307692,0.2153846153846154,0.24615384615384617,0.23076923076923078,0.038461538461538464
31,INDIAN RIVER,0141,NA,56,61,58,175,3,58,99,B,C,NA,B,C,C,C,D,C,C,C,B,A,A,A,A,A,A,A,B,B,B,A,C,N,NA,NO,YES,N,01,52.3,79.9,Elementary,NA,NA,NA,NA,CITRUS ELEMENTARY SCHOOL,342,58,83,102,69,28,0.1695906432748538,0.24269005847953215,0.2982456140350877,0.20175438596491227,0.08187134502923976,341,65,65,86,82,44,0.1906158357771261,0.1906158357771261,0.25219941348973607,0.2404692082111437,0.12903225806451613
31,INDIAN RIVER,0151,NA,42,49,47,138,3,46,99,C,C,NA,C,C,C,D,D,D,D,C,B,B,B,A,C,B,B,B,B,C,C,B,C,N,NA,NO,YES,N,01,82.9,79.2,Elementary,NA,NA,NA,NA,DODGERTOWN ELEMENTARY SCHOOL,199,51,62,55,24,7,0.2562814070351759,0.31155778894472363,0.27638190954773867,0.12060301507537688,0.035175879396984924,200,64,43,52,30,9,0.32,0.215,0.26,0.15,0.045
31,INDIAN RIVER,0161,NA,41,55,39,135,3,45,100,C,C,NA,C,D,C,F,D,C,B,A,B,C,A,A,A,C,A,B,B,B,C,A,C,N,NA,NO,YES,N,01,63.1,81.8,Elementary,NA,NA,NA,NA,VERO BEACH ELEMENTARY SCHOOL,250,83,61,61,32,14,0.332,0.244,0.244,0.128,0.056,249,65,46,74,50,15,0.26104417670682734,0.18473895582329317,0.2971887550200803,0.20080321285140562,0.060240963855421686
31,INDIAN RIVER,0191,NA,55,71,57,183,3,61,99,B,B,NA,C,B,C,C,C,C,B,B,B,A,A,A,A,A,A,A,A,B,B,A,C,N,NA,NO,YES,N,01,47.4,73.2,Elementary,NA,NA,NA,NA,SEBASTIAN ELEMENTARY SCHOOL,164,19,52,43,38,12,0.11585365853658537,0.3170731707317073,0.2621951219512195,0.23170731707317074,0.07317073170731707,164,17,34,44,47,22,0.10365853658536585,0.2073170731707317,0.2682926829268293,0.2865853658536585,0.13414634146341464
31,INDIAN RIVER,0201,NA,54,58,62,174,3,58,98,B,C,NA,B,C,B,C,C,A,C,B,A,C,A,A,A,A,A,A,B,B,B,B,A,N,NA,NO,YES,N,01,39.6,74.7,Elementary,NA,NA,NA,NA,GLENDALE ELEMENTARY SCHOOL,216,52,47,56,44,17,0.24074074074074073,0.2175925925925926,0.25925925925925924,0.2037037037037037,0.0787037037037037,212,44,40,67,35,27,0.20754716981132076,0.18867924528301888,0.3160377358490566,0.1650943396226415,0.12735849056603774
31,INDIAN RIVER,0221,NA,52,54,60,166,3,55,98,B,B,NA,C,C,C,C,F,D,C,B,A,B,A,A,C,A,B,A,A,B,B,A,C,N,NA,NO,YES,N,01,67.7,86,Elementary,NA,NA,NA,NA,INDIAN RIVER ACADEMY,204,43,56,63,30,12,0.2107843137254902,0.27450980392156865,0.3088235294117647,0.14705882352941177,0.058823529411764705,203,49,45,55,39,16,0.2413793103448276,0.22167487684729065,0.270935960591133,0.1921182266009852,0.07881773399014778
31,INDIAN RIVER,0301,NA,70,75,66,211,3,70,100,A,A,NA,A,A,B,A,A,C,B,A,A,A,A,B,A,A,A,B,N,NA,NA,NA,NA,N,NA,NO,NO,N,01,36.4,46.2,Elementary,NA,NA,NA,NA,LIBERTY MAGNET SCHOOL,270,25,57,58,76,54,0.09259259259259259,0.2111111111111111,0.21481481481481482,0.2814814814814815,0.2,270,28,35,59,81,67,0.1037037037037037,0.12962962962962962,0.21851851851851853,0.3,0.24814814814814815
31,INDIAN RIVER,0341,NA,62,77,63,202,3,67,100,A,B,NA,C,B,B,B,C,C,B,A,A,A,A,B,C,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,YES,N,01,34.6,60.5,Elementary,NA,NA,NA,NA,TREASURE COAST ELEMENTARY SCHOOL,348,35,87,110,89,27,0.10057471264367816,0.25,0.3160919540229885,0.2557471264367816,0.07758620689655173,349,30,46,82,115,80,0.08595988538681948,0.1318051575931232,0.2349570200573066,0.32951289398280803,0.22922636103151864
31,INDIAN RIVER,5002,NA,74,96,46,216,3,72,100,A,B,NA,B,A,C,A,A,A,NA,A,A,NA,A,C,C,I,I,NA,NA,NA,NA,NA,NA,N,NA,YES,YES,N,01,90,100,Elementary,NA,NA,NA,NA,ST. PETER'S ACADEMY,57,10,6,15,18,8,0.17543859649122806,0.10526315789473684,0.2631578947368421,0.3157894736842105,0.14035087719298245,57,0,1,7,36,13,0,0.017543859649122806,0.12280701754385964,0.631578947368421,0.22807017543859648
31,INDIAN RIVER,5003,NA,55,46,59,160,3,53,99,B,C,NA,B,A,B,A,A,A,B,A,A,A,NA,A,A,NA,A,A,NA,N,NA,NA,NA,N,NA,YES,NO,N,01,26.2,82.8,Elementary,NA,NA,NA,NA,NORTH COUNTY CHARTER SCHOOL,130,25,27,33,34,12,0.19230769230769232,0.2076923076923077,0.25384615384615383,0.26153846153846155,0.09230769230769231,129,37,29,31,23,9,0.2868217054263566,0.2248062015503876,0.24031007751937986,0.17829457364341086,0.06976744186046512
32,JACKSON,0171,NA,70,75,NA,145,2,73,99,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,B,A,C,N,NA,NO,YES,N,01,25.4,100,Elementary,NA,NA,NA,NA,SNEADS ELEMENTARY SCHOOL,190,17,39,60,61,14,0.08947368421052632,0.20526315789473684,0.3157894736842105,0.32105263157894737,0.07368421052631578,190,13,30,72,52,23,0.06842105263157895,0.15789473684210525,0.37894736842105264,0.2736842105263158,0.12105263157894737
32,JACKSON,0271,NA,57,58,39,154,3,51,98,B,C,B,C,B,A,C,B,C,B,B,A,B,A,B,A,B,B,C,B,C,C,C,C,N,NA,NO,YES,N,01,31.4,100,Elementary,NA,NA,NA,NA,COTTONDALE ELEMENTARY SCHOOL,196,28,46,69,42,9,0.14285714285714285,0.23469387755102042,0.3520408163265306,0.21428571428571427,0.04591836734693878,196,34,40,75,39,8,0.17346938775510204,0.20408163265306123,0.3826530612244898,0.1989795918367347,0.04081632653061224
34,LAFAYETTE,0022,NA,60,61,52,173,3,58,99,B,B,B,A,A,C,C,B,B,C,B,A,B,A,B,A,B,B,B,B,A,C,A,B,N,NA,NO,YES,N,01,31.5,100,Elementary,NA,NA,NA,NA,LAFAYETTE ELEMENTARY SCHOOL,243,45,47,82,50,20,0.18518518518518517,0.1934156378600823,0.3374485596707819,0.205761316872428,0.0823045267489712,243,39,45,75,61,24,0.16049382716049382,0.18518518518518517,0.30864197530864196,0.25102880658436216,0.09876543209876543
35,LAKE,0031,NA,32,39,48,119,3,40,100,C,C,C,F,D,C,C,D,D,D,C,F,C,A,C,A,C,C,B,B,B,C,A,C,N,NA,NO,YES,N,01,78.8,100,Elementary,NA,NA,NA,NA,BEVERLY SHORES ELEMENTARY SCHOOL,306,131,73,64,25,13,0.42810457516339867,0.238562091503268,0.20915032679738563,0.08169934640522876,0.042483660130718956,305,134,48,63,41,21,0.43934426229508194,0.15737704918032788,0.20655737704918034,0.13442622950819672,0.06885245901639345
35,LAKE,0041,NA,35,42,29,106,3,35,98,C,C,NA,C,C,B,C,B,C,C,B,A,A,A,A,B,A,B,B,A,B,B,C,B,N,NA,NO,YES,N,01,69.4,100,Elementary,NA,NA,NA,NA,CLERMONT ELEMENTARY SCHOOL,273,103,68,48,32,22,0.3772893772893773,0.2490842490842491,0.17582417582417584,0.11721611721611722,0.08058608058608059,270,105,48,57,28,31,0.3888888888888889,0.17777777777777778,0.2111111111111111,0.1037037037037037,0.11481481481481481
35,LAKE,0061,NA,37,52,53,142,3,47,100,C,C,C,C,B,B,C,C,B,B,A,C,A,A,A,A,B,B,A,A,C,B,A,C,N,NA,NO,YES,N,01,62.8,100,Elementary,NA,NA,NA,NA,EUSTIS ELEMENTARY SCHOOL,193,64,51,48,20,9,0.3316062176165803,0.26424870466321243,0.24870466321243523,0.10362694300518134,0.046632124352331605,193,55,40,47,39,12,0.2849740932642487,0.20725388601036268,0.24352331606217617,0.20207253886010362,0.06217616580310881
35,LAKE,0067,NA,45,53,38,136,3,45,100,C,C,C,C,C,C,C,C,C,B,A,B,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,NO,N,01,65,82.39999999999998,Elementary,NA,NA,NA,NA,SAWGRASS BAY ELEMENTARY SCHOOL,389,132,82,90,63,22,0.3393316195372751,0.21079691516709512,0.23136246786632392,0.16195372750642673,0.056555269922879174,389,127,55,90,76,44,0.3264781491002571,0.14138817480719795,0.23136246786632392,0.1953727506426735,0.11311053984575835
35,LAKE,0068,NA,61,68,55,184,3,61,100,B,C,NA,A,B,A,B,B,B,B,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,NO,N,01,52,56.99999999999999,Elementary,NA,NA,NA,NA,GRASSY LAKE ELEMENTARY SCHOOL,616,119,118,160,145,76,0.19318181818181818,0.19155844155844157,0.2597402597402597,0.2353896103896104,0.12337662337662338,615,109,88,142,156,123,0.1772357723577236,0.14308943089430895,0.23089430894308943,0.25365853658536586,0.2
35,LAKE,0069,NA,51,62,43,156,3,52,98,B,C,C,C,B,B,C,B,A,B,A,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,NO,N,01,41.2,91.3,Elementary,NA,NA,NA,NA,SORRENTO ELEMENTARY,430,102,102,109,82,36,0.2372093023255814,0.2372093023255814,0.2534883720930233,0.19069767441860466,0.08372093023255814,429,96,52,107,98,74,0.22377622377622378,0.12121212121212122,0.2494172494172494,0.22843822843822845,0.17249417249417248
35,LAKE,0071,NA,39,44,41,124,3,41,100,C,C,NA,C,D,C,C,C,F,D,C,B,B,B,C,A,A,B,C,B,B,C,C,B,N,NA,NO,YES,N,01,68.8,100,Elementary,NA,NA,NA,NA,EUSTIS HEIGHTS ELEM. SCHOOL,357,143,70,77,45,21,0.4005602240896359,0.19607843137254902,0.21568627450980393,0.12605042016806722,0.058823529411764705,357,134,66,80,42,35,0.3753501400560224,0.18487394957983194,0.22408963585434175,0.11764705882352941,0.09803921568627451
35,LAKE,0101,NA,37,49,45,131,3,44,100,C,C,NA,C,C,C,C,C,C,C,B,A,C,B,A,A,A,A,B,A,C,B,C,C,N,NA,NO,YES,N,01,52.9,100,Elementary,NA,NA,NA,NA,FRUITLAND PARK ELEM. SCHOOL,371,120,107,79,47,21,0.32345013477088946,0.2884097035040431,0.21293800539083557,0.12668463611859837,0.05660377358490566,369,122,62,91,64,29,0.33062330623306235,0.16802168021680217,0.24661246612466126,0.17344173441734417,0.07859078590785908
35,LAKE,0119,NA,58,61,62,181,3,60,100,B,B,NA,A,A,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,B,N,NA,N,NA,NO,YES,N,01,49.3,100,Elementary,NA,NA,NA,NA,THE VILLAGES ELEM OF LADY LAKE,334,76,70,103,67,20,0.2275449101796407,0.20958083832335328,0.3083832335329341,0.20059880239520958,0.059880239520958084,334,71,60,99,72,30,0.2125748502994012,0.17964071856287425,0.2964071856287425,0.2155688622754491,0.08982035928143713
35,LAKE,0141,NA,50,58,74,182,3,61,100,B,B,NA,B,B,C,B,A,C,B,A,B,A,A,A,A,A,A,A,A,A,A,A,C,N,NA,NO,YES,N,01,32.4,100,Elementary,NA,NA,NA,NA,SEMINOLE SPRINGS ELEM. SCHOOL,242,78,38,65,47,14,0.32231404958677684,0.15702479338842976,0.26859504132231404,0.19421487603305784,0.05785123966942149,241,74,31,52,42,42,0.3070539419087137,0.12863070539419086,0.2157676348547718,0.17427385892116182,0.17427385892116182
35,LAKE,0241,NA,50,59,54,163,3,54,98,B,C,NA,C,B,C,C,B,C,B,A,A,A,B,B,A,B,A,A,A,A,B,C,B,N,NA,NO,YES,N,01,41.6,100,Elementary,NA,NA,NA,NA,TREADWAY ELEMENTARY SCHOOL,418,103,102,107,76,30,0.24641148325358853,0.24401913875598086,0.25598086124401914,0.18181818181818182,0.07177033492822966,411,99,66,97,87,60,0.24087591240875914,0.16058394160583941,0.2360097323600973,0.2116788321167883,0.145985401459854
35,LAKE,0271,NA,47,56,58,161,3,54,100,B,C,NA,B,C,B,C,B,C,B,A,A,B,A,A,A,A,A,A,A,C,C,N,NA,N,NA,NO,YES,N,01,46.6,100,Elementary,NA,NA,NA,NA,ASTATULA ELEMENTARY SCHOOL,307,84,75,69,57,22,0.2736156351791531,0.24429967426710097,0.2247557003257329,0.18566775244299674,0.07166123778501629,308,76,49,78,63,43,0.24675324675324675,0.1590909090909091,0.2532467532467532,0.20454545454545456,0.1396103896103896
35,LAKE,0281,NA,65,68,71,204,3,68,99,A,C,NA,A,B,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,N,NA,N,NA,NO,NO,N,01,58.7,56.89999999999999,Elementary,NA,NA,NA,NA,LOST LAKE ELEMENTARY SCHOOL,590,98,110,152,143,85,0.16610169491525423,0.1864406779661017,0.2576271186440678,0.2423728813559322,0.1440677966101695,587,100,76,131,145,137,0.17035775127768313,0.12947189097103917,0.2231686541737649,0.24701873935264054,0.23339011925042588
35,LAKE,0291,NA,31,35,47,113,3,38,100,C,C,NA,D,C,C,D,F,F,D,C,C,C,B,B,A,C,C,NA,NA,NA,NA,NA,NA,N,NA,NO,YES,N,01,69.6,100,Elementary,NA,NA,NA,NA,LEESBURG ELEMENTARY SCHOOL,431,185,112,77,41,18,0.42923433874709976,0.25986078886310904,0.17865429234338748,0.0951276102088167,0.04176334106728538,431,186,91,76,60,20,0.43155452436194897,0.2111368909512761,0.17633410672853828,0.13921113689095127,0.04640371229698376
35,LAKE,0382,NA,35,39,41,115,3,38,100,C,D,NA,C,C,C,C,C,C,B,A,B,A,A,A,A,A,B,A,A,B,C,C,C,N,NA,NO,YES,N,01,76.6,100,Elementary,NA,NA,NA,NA,GROVELAND ELEMENTARY SCHOOL,393,169,95,70,46,12,0.4300254452926209,0.24173027989821882,0.178117048346056,0.11704834605597965,0.030534351145038167,393,172,65,87,48,19,0.43765903307888043,0.16539440203562342,0.22137404580152673,0.12213740458015267,0.04834605597964377
35,LAKE,0521,NA,39,38,32,109,3,36,95,C,D,NA,B,B,B,C,C,D,C,B,A,D,A,C,A,B,B,C,B,C,A,B,C,N,NA,NO,YES,N,01,70.1,100,Elementary,NA,NA,NA,NA,TRIANGLE ELEMENTARY SCHOOL,345,134,87,71,42,13,0.3884057971014493,0.25217391304347825,0.20579710144927535,0.12173913043478261,0.03768115942028986,343,150,63,63,48,18,0.43731778425655976,0.1836734693877551,0.1836734693877551,0.13994169096209913,0.052478134110787174
35,LAKE,0541,NA,51,54,54,159,3,53,100,B,D,NA,C,C,C,C,C,C,C,B,A,A,B,C,B,C,C,C,B,C,C,C,C,N,NA,YES,YES,N,01,69.2,100,Elementary,NA,NA,NA,NA,MASCOTTE ELEMENTARY SCHOOL,356,67,105,86,79,19,0.18820224719101122,0.2949438202247191,0.24157303370786518,0.22191011235955055,0.05337078651685393,356,80,81,109,53,32,0.2247191011235955,0.22752808988764045,0.3061797752808989,0.14887640449438203,0.0898876404494382
