district_number,district_name,school_number,school_name,grade,number_of_students,mean_scale_score,percentage_in_level_3_or_above,x1,x2,x3,x4,x5
06,BROWARD,5048,RENAISSANCE CHARTER SCHOOL AT UNIVERSITY,07,108,327,45,21,33,33,10,2
06,BROWARD,5049,RENAISSANCE CHARTER SCHOOL AT COOPER CITY,07,104,335,67,11,22,44,19,4
06,BROWARD,5052,WEST BROWARD ACADEMY,07,38,320,39,29,32,37,3,0
06,BROWARD,5056,SOMERSET PARKLAND ACADEMY,07,92,337,75,14,11,37,29,9
06,BROWARD,5081,CITY/PEMBROKE PINES CHARTER MIDDLE SCHOOL,07,337,342,80,6,14,31,37,12
06,BROWARD,5091,CORAL SPRINGS CHARTER SCHOOL,07,259,348,85,4,11,24,31,30
06,BROWARD,5111,IMAGINE CHARTER SCHOOL AT WESTON,07,71,328,55,23,23,30,18,7
06,BROWARD,5121,CITY/PEMBROKE PINES CHARTER HS,07,67,345,82,9,9,24,36,22
06,BROWARD,5130,GREENTREE PREPARATORY CHARTER SCHOOL,07,17,344,76,0,24,35,24,18
06,BROWARD,5151,SOMERSET ACADEMY MIDDLE SCHOOL,07,284,341,77,10,14,32,30,14
06,BROWARD,5182,THE BEN GAMLA PREPARATORY ACADEMY,07,34,316,35,47,18,32,3,0
06,BROWARD,5215,CHAMPIONSHIP ACADEMY OF DISTINCTION MIDDLE,07,102,320,33,40,26,25,6,3
06,BROWARD,5234,CHAMPIONSHIP ACAD OF DISTINCTION WEST BROWARD,07,36,328,53,31,17,33,17,3
06,BROWARD,5320,SUMMIT ACADEMY CHARTER SCHOOL,07,44,331,52,25,23,23,25,5
06,BROWARD,5355,EAGLES NEST CHARTER ACADEMY,07,41,315,29,51,20,20,5,5
06,BROWARD,5356,EAGLES NEST MIDDLE CHARTER SCHOOL,07,25,337,56,20,24,20,16,20
06,BROWARD,5362,HOLLYWOOD ACADEMY OF ARTS AND SCIENCE MIDDLE,07,109,333,70,16,15,44,21,5
06,BROWARD,5371,NORTH BROWARD ACADEMY OF EXCELLENCE MIDDLE,07,89,332,60,19,21,36,19,4
06,BROWARD,5381,PARAGON ACADEMY OF TECHNOLOGY,07,46,336,65,20,15,26,22,17
06,BROWARD,5406,SOMERSET ACADEMY MIDDLE (MIRAMAR CAMPUS),07,111,337,72,14,14,41,21,11
06,BROWARD,5407,EVEREST CHARTER SCHOOL,07,17,324,53,35,12,29,18,6
06,BROWARD,5413,SOMERSET ACADEMY KEY MIDDLE SCHOOL,07,101,324,44,30,27,27,14,3
06,BROWARD,5416,INTERNATIONAL SCHOOL OF BROWARD,07,12,317,42,42,17,25,17,0
06,BROWARD,5419,SOMERSET ACADEMY RIVERSIDE CHARTER MIDDLE SCH,07,48,320,44,31,25,23,19,2
06,BROWARD,5420,RISE ACADEMY SCHOOL OF SCIENCE AND TECHNOLOGY,07,36,346,83,0,17,33,33,17
06,BROWARD,5422,CHAMPIONSHIP ACADEMY OF DISTINCTION AT DAVIE,07,55,321,40,35,25,27,7,5
06,BROWARD,5441,SOMERSET PREPARATORY CHARTER MIDDLE SCHOOL,07,98,328,52,20,28,32,19,1
06,BROWARD,5556,INTERNATIONAL STUDIES ACADEMY MIDDLE SCHOOL,07,86,339,67,6,27,35,20,13
06,BROWARD,5791,AVANT GARDE ACADEMY OF BROWARD,07,151,329,58,25,17,28,20,10
06,BROWARD,6501,HENRY D PERRY EDUCATION CENTER,07,19,297,16,68,16,16,0,0
06,BROWARD,7004,BROWARD VIRTUAL FRANCHISE,07,38,346,82,3,16,26,34,21
07,CALHOUN,0021,BLOUNTSTOWN HIGH SCHOOL,07,85,335,60,19,21,31,15,14
07,CALHOUN,0091,CARR ELEMENTARY & MIDDLE SCHOOL,07,23,326,43,43,13,26,13,4
07,CALHOUN,0101,ALTHA PUBLIC SCHOOL,07,58,332,64,21,16,33,26,5
08,CHARLOTTE,0042,CHARLOTTE HARBOR SCHOOL,07,5,NA,NA,NA,NA,NA,NA,NA
08,CHARLOTTE,0121,PUNTA GORDA MIDDLE SCHOOL,07,371,336,61,20,19,23,14,23
08,CHARLOTTE,0131,PORT CHARLOTTE MIDDLE SCHOOL,07,264,337,69,16,14,29,25,16
08,CHARLOTTE,0171,THE ACADEMY,07,2,NA,NA,NA,NA,NA,NA,NA
08,CHARLOTTE,0181,L. A. AINGER MIDDLE SCHOOL,07,225,340,76,13,11,35,22,19
08,CHARLOTTE,0211,MURDOCK MIDDLE SCHOOL,07,198,336,68,18,15,34,18,15
08,CHARLOTTE,0503,BABCOCK NEIGHBORHOOD SCHOOL,07,57,322,46,37,18,32,14,0
08,CHARLOTTE,7004,CHARLOTTE VIRTUAL FRANCHISE,07,6,NA,NA,NA,NA,NA,NA,NA
09,CITRUS,0042,INVERNESS MIDDLE SCHOOL,07,221,325,45,23,33,33,11,0
09,CITRUS,0083,CRYSTAL RIVER MIDDLE SCHOOL,07,287,329,58,21,21,31,18,8
09,CITRUS,0162,LECANTO MIDDLE SCHOOL,07,266,338,70,12,18,30,29,12
09,CITRUS,0201,CREST SCHOOL,07,8,NA,NA,NA,NA,NA,NA,NA
09,CITRUS,0211,CITRUS SPRINGS MIDDLE SCHOOL,07,263,331,57,22,21,26,22,10
09,CITRUS,0321,SRMI @ RENAISSANCE CENTER,07,7,NA,NA,NA,NA,NA,NA,NA
09,CITRUS,7023,CITRUS ESCHOOL 6-12,07,21,322,33,24,43,24,10,0
09,CITRUS,7073,CAMP E-NINI HASSEE,07,4,NA,NA,NA,NA,NA,NA,NA
10,CLAY,0021,GREEN COVE SPRINGS JUNIOR HIGH SCHOOL,07,195,331,62,18,20,33,25,4
10,CLAY,0111,R. C. BANNERMAN LEARNING CENTER,07,3,NA,NA,NA,NA,NA,NA,NA
10,CLAY,0311,KEYSTONE HEIGHTS JR-SR HIGH,07,137,321,36,32,31,23,11,2
10,CLAY,0351,LAKESIDE JUNIOR HIGH SCHOOL,07,209,331,61,16,23,43,17,1
10,CLAY,0361,ORANGE PARK JUNIOR HIGH SCHOOL,07,265,322,43,32,25,27,12,3
10,CLAY,0371,WILKINSON JUNIOR HIGH SCHOOL,07,233,328,50,23,27,33,13,4
10,CLAY,0481,LAKE ASBURY JUNIOR HIGH SCHOOL,07,215,321,39,29,32,32,7,1
10,CLAY,0611,OAKLEAF JUNIOR HIGH,07,299,325,45,27,28,31,11,3
10,CLAY,0663,FLORIDA CYBER CHARTER ACADEMY AT CLAY,07,5,NA,NA,NA,NA,NA,NA,NA
10,CLAY,0664,CLAY CHARTER ACADEMY,07,64,331,59,23,17,31,23,5
10,CLAY,0667,ST JOHNS CLASSICAL ACADEMY,07,51,339,75,6,20,37,27,10
10,CLAY,7004,CLAY VIRTUAL FRANCHISE,07,8,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,0051,EVERGLADES CITY SCHOOL,07,9,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,0061,GULFVIEW MIDDLE SCHOOL,07,200,345,73,17,11,17,19,37
11,COLLIER,0211,EAST NAPLES MIDDLE SCHOOL,07,270,335,66,14,21,34,24,7
11,COLLIER,0251,PINE RIDGE MIDDLE SCHOOL,07,273,348,81,8,11,28,23,31
11,COLLIER,0321,GOLDEN GATE MIDDLE SCHOOL,07,312,336,63,17,19,20,27,16
11,COLLIER,0361,IMMOKALEE MIDDLE SCHOOL,07,439,339,74,11,15,32,29,13
11,COLLIER,0401,OAKRIDGE MIDDLE SCHOOL,07,399,353,90,3,8,23,33,35
11,COLLIER,0422,MANATEE MIDDLE SCHOOL,07,244,337,69,11,20,33,23,12
11,COLLIER,0442,CORKSCREW MIDDLE SCHOOL,07,303,346,84,6,10,25,39,20
11,COLLIER,0452,NORTH NAPLES MIDDLE SCHOOL,07,281,353,83,5,12,20,20,43
11,COLLIER,0472,CYPRESS PALM MIDDLE SCHOOL,07,245,335,66,21,13,27,22,16
11,COLLIER,7001,ECOLLIER ACADEMY,07,6,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,9007,NEW BEGINNINGS IMMOKALEE,07,22,325,36,32,32,18,18,0
11,COLLIER,9010,NEW BEGINNINGS - NAPLES,07,14,333,57,14,29,36,21,0
11,COLLIER,9015,THE PHOENIX PROGRAM NAPLES,07,20,311,35,50,15,25,10,0
11,COLLIER,9018,MARCO ISLAND CHARTER MIDDLE,07,88,344,82,5,14,31,35,16
11,COLLIER,9021,RCMA IMMOKALEE COMMUNITY SCHOOL,07,35,340,69,0,31,29,40,0
11,COLLIER,9034,GULF COAST CHARTER ACADEMY SOUTH,07,54,340,70,9,20,33,22,15
11,COLLIER,9035,MASON CLASSICAL ACADEMY,07,119,346,83,3,13,31,31,21
11,COLLIER,9036,COLLIER CHARTER ACADEMY,07,22,322,59,23,18,59,0,0
11,COLLIER,9037,BRIDGEPREP ACADEMY COLLIER,07,16,317,31,38,31,25,6,0
11,COLLIER,9039,NAPLES CLASSICAL ACADEMY,07,100,339,74,12,14,34,19,21
11,COLLIER,9040,OPTIMA CLASSICAL ACADEMY,07,10,344,80,10,10,30,30,20
12,COLUMBIA,0123,FORT WHITE HIGH SCHOOL,07,162,329,52,25,23,30,14,8
12,COLUMBIA,0221,PATHWAYS ACADEMY,07,10,289,10,80,10,10,0,0
12,COLUMBIA,0241,LAKE CITY MIDDLE SCHOOL,07,459,332,58,23,19,28,16,14
12,COLUMBIA,0402,BELMONT ACADEMY,07,65,347,82,8,11,23,31,28
12,COLUMBIA,7023,COLUMBIA VIRTUAL INSTRUCTION (DIST PROVIDED),07,3,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,0041,AIR BASE K-8 CENTER FOR INTERNATIONAL EDUC,07,24,335,63,4,33,42,17,4
13,MIAMI-DADE,0070,CORAL REEF MONTESSORI ACADEMY CHARTER SCHOOL,07,26,323,46,27,27,42,4,0
13,MIAMI-DADE,0071,EUGENIA B. THOMAS K-8 CENTER,07,106,326,46,22,32,33,12,1
13,MIAMI-DADE,0073,MANDARIN LAKES K-8 ACADEMY,07,101,320,31,37,33,24,6,1
13,MIAMI-DADE,0091,BOB GRAHAM EDUCATION CENTER,07,103,327,52,21,26,28,20,4
13,MIAMI-DADE,0092,NORMAN S. EDELCUP/SUNNY ISLES BEACH K-8,07,139,344,82,8,10,33,27,22
13,MIAMI-DADE,0122,DR. ROLANDO ESPINOSA K-8 CENTER,07,78,331,60,23,17,27,24,9
13,MIAMI-DADE,0231,AVENTURA WATERWAYS K-8 CENTER,07,164,328,48,24,27,26,16,6
13,MIAMI-DADE,0241,RUTH K. BROAD BAY HARBOR K-8 CENTER,07,73,344,81,5,14,26,45,10
13,MIAMI-DADE,0251,ETHEL KOGER BECKHAM K-8 CENTER,07,46,340,76,7,17,35,39,2
13,MIAMI-DADE,0332,SOMERSET ACADEMY SILVER PALMS,07,230,335,67,13,20,43,17,8
13,MIAMI-DADE,0410,ACADEMIR CHARTER SCHOOL WEST,07,36,337,72,3,25,44,22,6
13,MIAMI-DADE,0451,BOWMAN ASHE/DOOLIN K-8 ACADEMY,07,89,327,49,22,28,33,13,3
13,MIAMI-DADE,0651,CAMPBELL DRIVE K-8 CENTER,07,60,331,57,10,33,38,17,2
13,MIAMI-DADE,0661,CARIBBEAN K-8 CENTER,07,72,317,31,39,31,26,4,0
13,MIAMI-DADE,0761,MIAMI BEACH FEINBERG/FISHER K-8,07,63,319,40,33,27,25,13,2
13,MIAMI-DADE,0950,AVENTURA CITY OF EXCELLENCE,07,56,348,88,2,11,25,41,21
13,MIAMI-DADE,0961,CORAL GABLES PREPARATORY ACADEMY,07,44,337,66,9,25,30,30,7
13,MIAMI-DADE,1000,TRUE NORTH CLASSICAL ACADEMY,07,54,353,100,0,0,31,35,33
13,MIAMI-DADE,1014,HIVE PREPARATORY SCHOOL,07,19,334,68,16,16,37,26,5
13,MIAMI-DADE,1015,ACADEMIR CHARTER SCHOOL PREPARATORY,07,45,323,49,29,22,33,16,0
13,MIAMI-DADE,1020,YOUTH CO-OP CHARTER SCHOOL,07,82,326,52,26,22,37,11,5
13,MIAMI-DADE,1121,CORAL WAY K-8 CENTER,07,79,314,28,43,29,19,8,1
13,MIAMI-DADE,1281,CYPRESS K-8 CENTER,07,36,320,39,42,19,19,19,0
13,MIAMI-DADE,1331,DEVON AIRE K-8 CENTER,07,85,320,34,35,31,21,7,6
13,MIAMI-DADE,1401,CHARLES R DREW K-8 CENTER,07,38,331,55,11,34,32,24,0
13,MIAMI-DADE,1441,PAUL LAURENCE DUNBAR K-8 CENTER,07,18,326,50,22,28,28,22,0
13,MIAMI-DADE,1601,EDISON PARK K-8 CENTER,07,42,335,62,21,17,29,21,12
13,MIAMI-DADE,1681,LILLIE C. EVANS K-8 CENTER,07,22,338,86,0,14,64,23,0
13,MIAMI-DADE,1721,EVERGLADES K-8 CENTER,07,91,330,60,26,13,31,20,10
13,MIAMI-DADE,2003,BRIDGEPREP ACADEMY SOUTH,07,40,325,38,23,40,33,5,0
13,MIAMI-DADE,2032,ACADEMIR MIDDLE SCHOOL OF MATH AND SCIENCE,07,27,333,59,30,11,15,30,15
13,MIAMI-DADE,2041,BENJAMIN FRANKLIN K-8 CENTER,07,53,326,49,23,28,28,17,4
13,MIAMI-DADE,2332,KIPP MIAMI-LIBERTY CITY,07,100,328,55,27,18,37,13,5
13,MIAMI-DADE,2581,MADIE IVES K-8 PREPARATORY ACADEMY,07,77,332,66,17,17,38,25,4
13,MIAMI-DADE,2701,KENWOOD K-8 CENTER,07,58,328,59,21,21,43,14,2
13,MIAMI-DADE,2741,KEY BISCAYNE K-8 CENTER,07,29,335,59,14,28,17,28,14
13,MIAMI-DADE,2881,LEEWOOD K-8 CENTER,07,15,325,27,13,60,20,7,0
13,MIAMI-DADE,2901,LEISURE CITY K-8 CENTER,07,61,324,46,28,26,33,11,2
13,MIAMI-DADE,2911,LINDA LENTIN K-8 CENTER,07,45,321,42,31,27,27,13,2
13,MIAMI-DADE,3001,WEST LAKES PREPARATORY ACADEMY,07,30,340,80,17,3,30,40,10
13,MIAMI-DADE,3026,DORAL INTERNATIONAL ACAD OF MATH AND SCIENCE,07,52,324,44,31,25,35,10,0
13,MIAMI-DADE,3029,DORAL ACADEMY OF TECHNOLOGY,07,40,362,100,0,0,5,33,63
13,MIAMI-DADE,3032,PALM GLADES PREPARATORY ACADEMY,07,79,336,57,14,29,23,16,18
13,MIAMI-DADE,3033,SOMERSET OAKS ACADEMY,07,60,332,67,12,22,52,15,0
13,MIAMI-DADE,3036,BRIDGEPREP ACADEMY OF VILLAGE GREEN,07,160,319,33,34,33,28,6,0
13,MIAMI-DADE,3191,ADA MERRITT K-8 CENTER,07,58,346,88,2,10,29,45,14
13,MIAMI-DADE,3281,MIAMI LAKES K-8 CENTER,07,111,334,65,10,25,41,20,5
13,MIAMI-DADE,3421,MARCUS A. MILAM K-8 CENTER,07,85,319,36,35,28,22,12,2
13,MIAMI-DADE,3501,MORNINGSIDE K-8 ACADEMY,07,24,331,50,17,33,17,25,8
13,MIAMI-DADE,3581,MYRTLE GROVE K-8 CENTER,07,30,318,30,43,27,17,7,7
13,MIAMI-DADE,3610,KEYS GATE CHARTER SCHOOL,07,215,325,47,26,27,27,13,7
13,MIAMI-DADE,3621,COCONUT PALM K-8 ACADEMY,07,111,314,23,43,33,21,3,0
13,MIAMI-DADE,3821,NORTH COUNTY K-8 CENTER,07,24,323,58,25,17,54,4,0
13,MIAMI-DADE,4011,DR. TONI BILBAO PREPARATORY ACADEMY,07,65,341,71,18,11,26,18,26
13,MIAMI-DADE,4031,GATEWAY ENVIRONMENTAL K-8 LEARNING CENTER,07,128,316,28,38,34,23,5,0
13,MIAMI-DADE,4050,BRIDGEPREP ACADEMY OF NORTH MIAMI BEACH,07,40,330,58,13,30,43,10,5
13,MIAMI-DADE,4391,IRVING & BEATRICE PESKOE K-8 CENTER,07,63,324,48,32,21,35,10,3
13,MIAMI-DADE,4491,HENRY E.S. REEVES K-8 CENTER,07,65,320,31,31,38,29,2,0
13,MIAMI-DADE,4691,JANE S. ROBERTS K-8 CENTER,07,61,343,79,7,15,33,20,26
13,MIAMI-DADE,5002,SOMERSET PREPARATORY ACADEMY SUNSET,07,13,338,77,8,15,46,23,8
13,MIAMI-DADE,5003,SOUTH DADE MIDDLE SCHOOL,07,129,317,31,42,27,23,8,0
13,MIAMI-DADE,5004,PINECREST N PREP (FONTAINEBLEAU CAMPUS),07,104,345,86,2,13,38,30,17
13,MIAMI-DADE,5005,DAVID LAWRENCE JR. K-8 CENTER,07,146,319,33,36,31,18,12,3
13,MIAMI-DADE,5006,EVERGLADES PREPARATORY ACADEMY,07,116,317,36,40,24,26,9,2
13,MIAMI-DADE,5007,LINCOLN-MARTI CHARTER SCHOOL HIALEAH,07,22,338,68,9,23,36,14,18
13,MIAMI-DADE,5015,SOMERSET PALMS ACADEMY,07,25,346,80,0,20,28,28,24
13,MIAMI-DADE,5022,BEN GAMLA CHARTER SCHOOL,07,23,345,87,4,9,52,17,17
13,MIAMI-DADE,5025,LINCOLN-MARTI CHARTER SCHOOL LITTLE HAVANA,07,81,354,91,1,7,22,27,42
13,MIAMI-DADE,5028,BRIDGEPREP ACADEMY OF MIAMI DADE,07,91,336,73,11,16,48,16,8
13,MIAMI-DADE,5029,EXCELSIOR PREP CHARTER SCHOOL OF HIALEAH,07,54,331,54,20,26,31,17,6
13,MIAMI-DADE,5032,EXCELSIOR PREP CHARTER SCHOOL OF MIAMI,07,32,318,25,28,47,22,3,0
13,MIAMI-DADE,5043,LINCOLN-MARTI SCHOOLS INTERNATIONAL CAMPUS,07,36,346,72,11,17,19,25,28
13,MIAMI-DADE,5045,MATER GROVE ACADEMY,07,109,347,81,6,13,25,31,25
13,MIAMI-DADE,5047,MATER ACADEMY (MIAMI BEACH),07,45,348,84,4,11,27,31,27
13,MIAMI-DADE,5049,PINECREST COVE ACADEMY,07,51,335,71,6,24,41,25,4
13,MIAMI-DADE,5051,ERNEST R. GRAHAM K-8 ACADEMY,07,62,330,61,23,16,42,15,5
13,MIAMI-DADE,5057,MATER LAKES COLLEGIATE ACADEMY MIDDLE SCH,07,16,331,75,13,13,75,0,0
13,MIAMI-DADE,5101,JOHN I. SMITH K-8 CENTER,07,86,329,50,24,26,29,12,9
13,MIAMI-DADE,5141,HUBERT O. SIBLEY K-8 ACADEMY,07,60,318,33,35,32,28,5,0
13,MIAMI-DADE,5241,SOUTH MIAMI K-8 CENTER,07,29,334,62,14,24,34,21,7
13,MIAMI-DADE,5321,SOUTHSIDE PREPARATORY ACADEMY,07,48,330,52,19,29,27,25,0
13,MIAMI-DADE,5412,MATER BRICKELL ACADEMY MIDDLE,07,96,350,85,5,9,18,32,35
13,MIAMI-DADE,5671,VINELAND K-8 CENTER,07,76,345,82,4,14,34,30,17
13,MIAMI-DADE,5791,WEST HOMESTEAD K-8 CENTER,07,80,328,49,30,21,14,25,10
13,MIAMI-DADE,5861,DR. HENRY W MACK/WEST LITTLE RIVER K-8 CENTER,07,26,308,8,54,38,8,0,0
13,MIAMI-DADE,5901,CARRIE P. MEEK/WESTVIEW K-8 CENTER,07,58,312,22,50,28,22,0,0
13,MIAMI-DADE,5961,WINSTON PARK K-8 CENTER,07,96,329,52,19,29,38,15,0
13,MIAMI-DADE,6001,HERBERT A. AMMONS MIDDLE SCHL,07,80,338,75,11,14,35,33,8
13,MIAMI-DADE,6004,SOMERSET ACADEMY CHARTER MIDDLE SCHOOL,07,103,331,59,15,26,38,18,3
13,MIAMI-DADE,6011,GEORGIA JONES AYERS MIDDLE SCHOOL,07,171,314,27,51,22,16,8,3
13,MIAMI-DADE,6012,MATER ACADEMY CHARTER MIDDLE SCHOOL,07,339,332,59,19,22,29,21,9
13,MIAMI-DADE,6013,SOMERSET ACADEMY CHARTER MIDDLE S HOMESTEAD,07,140,335,69,11,19,40,24,5
13,MIAMI-DADE,6014,IMATER ACADEMY MIDDLE SCHOOL,07,238,334,64,13,23,40,17,7
13,MIAMI-DADE,6015,SLAM CHARTER MIDDLE SCHOOL,07,258,328,53,19,27,40,12,2
13,MIAMI-DADE,6016,COLEGIATE VIRTUAL ACADEMY,07,22,329,73,23,5,55,18,0
13,MIAMI-DADE,6017,INTERNATIONAL STUDIES VIRTUAL ACADEMY,07,1,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,6018,THE SEED SCHOOL OF MIAMI,07,36,313,28,47,25,22,6,0
13,MIAMI-DADE,6021,ARVIDA MIDDLE SCHOOL,07,135,334,56,15,29,25,18,13
13,MIAMI-DADE,6022,PINECREST ACADEMY CHARTER MIDDLE SCHOOL,07,147,340,74,10,16,33,29,13
13,MIAMI-DADE,6023,ANDOVER MIDDLE SCHOOL,07,160,319,38,34,28,29,9,0
13,MIAMI-DADE,6024,SPORTS LEADERSHIP MANAGEMENT MIDDLE N CAMPUS,07,74,322,38,26,36,32,4,1
13,MIAMI-DADE,6028,RENAISSANCE MIDDLE CHARTER SCHOOL,07,105,330,63,22,15,43,19,1
13,MIAMI-DADE,6030,DORAL ACADEMY CHARTER MIDDLE SCHOOL,07,372,353,95,2,3,20,42,33
13,MIAMI-DADE,6031,BROWNSVILLE MIDDLE SCHOOL,07,137,314,28,46,26,20,7,1
13,MIAMI-DADE,6032,MATER ACADEMY BAY MIDDLE SCHOOL,07,105,344,87,6,8,36,38,12
13,MIAMI-DADE,6033,MATER ACADEMY LAKES MIDDLE SCHOOL,07,186,329,52,20,28,37,11,4
13,MIAMI-DADE,6034,BEACON COLLEGE PREP MIDDLE SCHOOL,07,58,335,59,16,26,19,21,19
13,MIAMI-DADE,6040,DOCTORS CHARTER SCHOOL OF MIAMI SHORES,07,66,334,64,12,24,39,21,3
13,MIAMI-DADE,6041,PAUL W. BELL MIDDLE SCHOOL,07,147,317,32,40,28,21,10,1
13,MIAMI-DADE,6045,INTERNATIONAL STUDIES CHARTER MIDDLE SCHOOL,07,76,348,88,1,11,30,34,24
13,MIAMI-DADE,6046,SOMERSET PREP ACADEMY MIDDLE HOMESTEAD,07,77,334,69,9,22,47,16,6
13,MIAMI-DADE,6047,MATER INTERNATIONAL PREPARATORY,07,55,329,55,16,29,35,15,5
13,MIAMI-DADE,6048,MIAMI COMMUNITY CHARTER MIDDLE SCHOOL,07,75,317,25,35,40,23,3,0
13,MIAMI-DADE,6051,CAROL CITY MIDDLE SCHOOL,07,125,324,43,27,30,30,12,2
13,MIAMI-DADE,6052,MIAMI ARTS STUDIO 6-12 AT ZELDA GLAZER,07,102,342,84,4,12,35,45,4
13,MIAMI-DADE,6053,SOMERSET ACADEMY CHARTER MIDDLE SOUTH MIAMI,07,67,360,94,0,6,10,28,55
13,MIAMI-DADE,6057,PHOENIX ACADEMY OF EXCELLENCE NORTH,07,23,297,4,74,22,4,0,0
13,MIAMI-DADE,6082,ACADEMIR CHARTER SCHOOL MIDDLE,07,45,329,47,18,36,27,16,4
13,MIAMI-DADE,6083,JUST ARTS AND MANAGEMENT CHARTER MIDDLE,07,85,353,89,5,6,19,28,42
13,MIAMI-DADE,6091,CITRUS GROVE MIDDLE SCHOOL,07,268,316,32,46,22,21,10,2
13,MIAMI-DADE,6093,ACADEMY FOR INNOVATIVE EDUCATION,07,83,340,83,8,8,40,37,6
13,MIAMI-DADE,6111,CUTLER BAY MIDDLE,07,306,321,39,35,26,23,11,5
13,MIAMI-DADE,6121,RUBEN DARIO MIDDLE SCHOOL,07,151,321,44,32,24,32,10,2
13,MIAMI-DADE,6128,SOMERSET ACADEMY BAY MIDDLE SCHOOL,07,72,355,94,3,3,15,44,35
13,MIAMI-DADE,6161,LAWTON CHILES MIDDLE SCHOOL,07,120,318,28,38,33,25,3,1
13,MIAMI-DADE,6171,HENRY H. FILER MIDDLE SCHOOL,07,208,313,27,49,24,20,5,2
13,MIAMI-DADE,6211,GLADES MIDDLE SCHOOL,07,144,325,49,34,17,24,19,6
13,MIAMI-DADE,6221,HAMMOCKS MIDDLE SCHOOL,07,102,315,25,46,29,18,6,1
13,MIAMI-DADE,6231,HIALEAH MIDDLE SCHOOL,07,268,319,32,34,34,24,7,1
13,MIAMI-DADE,6241,HIGHLAND OAKS MIDDLE SCHOOL,07,177,314,32,45,23,19,12,1
13,MIAMI-DADE,6251,HOMESTEAD MIDDLE SCHOOL,07,185,313,25,47,28,18,7,1
13,MIAMI-DADE,6281,THOMAS JEFFERSON BISCAYNE GRDN K-8 ACAD,07,78,319,35,33,32,27,6,1
13,MIAMI-DADE,6301,JOHN F. KENNEDY MIDDLE SCHOOL,07,209,323,48,36,16,29,15,3
13,MIAMI-DADE,6331,KINLOCH PARK MIDDLE SCHOOL,07,226,317,38,42,20,29,8,1
13,MIAMI-DADE,6351,LAKE STEVENS MIDDLE SCHOOL,07,101,317,28,37,36,18,10,0
13,MIAMI-DADE,6361,JOSE DE DIEGO MIDDLE SCHOOL,07,294,309,22,56,22,17,4,0
13,MIAMI-DADE,6391,MADISON MIDDLE SCHOOL,07,124,313,26,43,31,19,6,1
13,MIAMI-DADE,6411,HORACE MANN MIDDLE SCHOOL,07,138,319,38,36,25,27,9,2
13,MIAMI-DADE,6441,HOWARD D. MCMILLAN MIDDLE SCHOOL,07,119,319,39,34,27,29,8,2
13,MIAMI-DADE,6501,MIAMI LAKES MIDDLE SCHOOL,07,165,321,39,30,31,32,7,1
13,MIAMI-DADE,6521,MIAMI SPRINGS MIDDLE SCHOOL,07,207,319,35,38,27,23,10,2
13,MIAMI-DADE,6541,MIAMI BEACH NAUTILUS MIDDLE SCHOOL,07,137,317,32,39,28,21,10,1
13,MIAMI-DADE,6571,NORLAND MIDDLE SCHOOL,07,152,328,48,20,32,32,14,3
13,MIAMI-DADE,6591,NORTH DADE MIDDLE SCHOOL,07,138,323,41,33,25,28,11,2
13,MIAMI-DADE,6611,COUNTRY CLUB MIDDLE SCHOOL,07,219,317,32,42,25,23,9,1
13,MIAMI-DADE,6631,NORTH MIAMI MIDDLE SCHOOL,07,223,325,45,27,28,26,14,4
13,MIAMI-DADE,6681,PALM SPRINGS MIDDLE SCHOOL,07,213,312,22,52,26,17,5,0
13,MIAMI-DADE,6701,PALMETTO MIDDLE SCHOOL,07,84,320,36,32,32,23,12,1
13,MIAMI-DADE,6741,PONCE DE LEON MIDDLE SCHOOL,07,163,312,26,48,26,23,3,1
13,MIAMI-DADE,6751,HIALEAH GARDENS MIDDLE SCHOOL,07,256,323,39,30,31,26,9,4
13,MIAMI-DADE,6761,REDLAND MIDDLE SCHOOL,07,199,318,32,41,27,21,10,1
13,MIAMI-DADE,6771,JORGE MAS CANOSA MIDDLE SCHOOL,07,362,330,55,22,23,31,17,7
13,MIAMI-DADE,6781,RICHMOND HEIGHTS MIDDLE SCHOOL,07,137,320,39,31,30,31,5,2
13,MIAMI-DADE,6801,RIVIERA MIDDLE SCHOOL,07,109,323,39,30,31,23,13,3
13,MIAMI-DADE,6821,ROCKWAY MIDDLE SCHOOL,07,199,319,32,34,34,25,4,4
13,MIAMI-DADE,6841,SHENANDOAH MIDDLE SCHOOL,07,263,307,20,57,23,18,2,0
13,MIAMI-DADE,6861,SOUTHWOOD MIDDLE SCHOOL,07,113,317,30,46,24,19,8,4
13,MIAMI-DADE,6881,SOUTH MIAMI MIDDLE SCHOOL,07,116,329,57,23,20,37,16,4
13,MIAMI-DADE,6901,W. R. THOMAS MIDDLE SCHOOL,07,197,325,47,34,19,23,16,8
13,MIAMI-DADE,6921,LAMAR LOUISE CURRY MIDDLE SCHL,07,177,331,59,19,23,33,19,7
13,MIAMI-DADE,6961,WEST MIAMI MIDDLE SCHOOL,07,184,314,26,40,34,19,7,1
13,MIAMI-DADE,6997,MATER ACADEMY VIRTUAL CHARTER SCHOOL,07,5,NA,NA,NA,NA,NA,NA,NA
